Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-133.27951260134608,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,611.5097978771377,523.0193012698717,357.6002973882929,90.0054681210487,193.17707694462564,21.595976431415043,999.0,2.6547148982179785
-132.0212134694693,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,610.3136897790147,521.7807764648126,356.9305655560091,90.0054681210487,194.40619964763084,21.4594370362027,999.0,2.6559873994260643
-130.7629143375925,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,609.108529778603,520.5328787564722,356.26610242308254,90.02468303151865,195.65110409806567,21.322893218607863,999.0,2.6572695306639242
-129.5046152057157,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,607.8941887220278,519.2754744108864,355.6069792695787,90.04377571773193,196.9120565173455,21.186349249357914,999.0,2.658561429334241
-128.2463160738389,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,606.670540235832,518.0084325731087,354.95326731198935,90.06274618215986,198.18932752312037,21.049809557979888,999.0,2.6598632298817
-126.98801694196212,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,605.4374611327988,516.731625687424,354.3050376456619,90.08159443124386,199.48319215935814,20.913278736050525,999.0,2.661175063361247
-125.72971781008532,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,604.1948318421632,515.4449299428165,353.6623611844411,90.10032047554044,200.79392992339666,20.776761540437775,999.0,2.662497056980401
-124.47141867820852,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,602.9425368649615,514.1482257444675,353.0253085974733,90.11892432986888,202.12182478971175,20.640262896528817,999.0,2.6638293336148204
-123.21311954633174,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,601.6804652552476,512.8413982120358,352.39395024313,90.13740601346176,203.46716523013433,20.50378790143933,999.0,2.665172011296354
-121.95482041445494,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,600.4085111278562,511.52433770542785,351.7683561000096,90.15576555011853,204.83024423023485,20.36734182719869,999.0,2.6665252026728488
-120.69652128257815,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,599.1265741933516,510.1969403787173,351.1485956949834,90.17400296836175,206.21135930158272,20.230930123904994,999.0,2.667889014439032
-119.43822215070135,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,597.8345603207424,508.8591087628138,350.5347380282577,90.19211830159621,207.61081248956947,20.094558422844102,999.0,2.6692635467378594
-118.17992301882457,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,596.5323821284748,507.51075237741554,349.9268514954292,90.21011158827095,209.0289103764742,19.958232539566062,999.0,2.6706488925317755
-116.92162388694777,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,595.2199596041513,506.1517883727042,349.3250038065173,90.2279828720438,210.46596407942712,19.82195847691261,999.0,2.672045136943414
-115.66332475507097,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,593.8972207533311,504.7821422011523,348.72926190196756,90.24573220194881,211.92228924292337,19.685742427988114,999.0,2.6734523565653636
-114.40502562319418,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,592.5641022776741,503.4017483197173,348.1396918656255,90.26335963256633,213.39820602551183,19.549590779067,999.0,2.674870618738705
-113.1467264913174,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,591.220550282589,502.0105509225832,347.55635883468784,90.2808652241955,214.8940390802725,19.413510112429943,999.0,2.6762999808001733
-111.8884273594406,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,589.8665210144289,500.60850470449975,346.97932690665243,90.29824904302949,216.41011752868485,19.277507209120262,999.0,2.6777404892978756
-110.6301282275638,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,588.5019816271433,499.1955756546207,346.408659043291,90.31551116133318,217.94677492746413,19.141589051612428,999.0,2.679192179175678
-109.371829095687,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,587.1269109781636,497.7717418806142,345.8444169716866,90.332651657623,219.50434922793667,19.00576282638334,999.0,2.680655072926481
-108.11352996381021,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,585.7413004531386,496.33699446264455,345.2866610823817,90.3496706168494,221.08318272750088,18.87003592637733,999.0,2.682129179714821
-106.85523083193343,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,584.3451548189736,494.89133833666233,344.7354503247005,90.36656813058123,222.68362201271387,18.73441595335466,999.0,2.683614494469337
-105.59693170005663,47.94191393012129,4.835170033167789,0.75,0.6,0.0,0.04974822454397351,3106.852016642252,1063.8680651713312,582.9384931044465,493.4347932062491,344.1908420993172,90.38334429719245,224.3060178935247,18.598910720113224,999.0,2.6851109969459217
