N2O_sat_1D,psat,rhoL,rhoV,hL,hV,uL,uV,cpL,cpV,muL,muV,kL,kV
196.78065326633165,198470.59798301305,1194.2422767343596,5.574982974386811,20903.694439058578,381166.98451992625,20737.504879494725,345566.76853809,1731.8375559728688,856.0135915698319,0.00025004600834804407,9.863215565811258e-06,0.18905467878695834,0.009778279309959472
197.41477386934673,205056.21819632317,1192.3070810713903,5.747442233786856,22004.9128762493,381509.5026718849,21832.930153466117,345831.6811548571,1732.7989315684852,859.0373795984884,0.0002475193660991689,9.898841682816103e-06,0.18828388880191357,0.009825785364671338
198.0488944723618,211809.8226912307,1190.3678024844605,5.923982434876027,23106.803776685294,381850.0175962451,22928.867325237974,346095.38378025964,1733.7900897401223,862.0913637953159,0.00024503275252890964,9.934539768328175e-06,0.18751389269618546,0.00987349846172937
198.6830150753769,218734.2561055586,1188.424386740247,6.104669777326709,24209.386175366035,382188.5053445466,24025.332180390782,346357.86026729096,1734.811190994027,865.1756844809604,0.0002425852858738022,9.970310777225253e-06,0.18674468568249195,0.009921421008581267
199.31713567839196,225832.38116182954,1186.4767791000265,6.2895711110356505,25312.679173558856,382524.94187134143,25122.340529651192,346619.09437000495,1735.8624038957703,868.2904905839265,0.00024017610645886924,1.00061556785755e-05,0.18597626302554499,0.00996955547632326
199.95125628140704,233107.07840917064,1184.5249243067128,6.47875394612629,26416.701942383042,382859.30302782427,26219.908212149294,346879.0697379528,1736.9439052264033,871.435940087043,0.0002378043760764756,1.0042075455978284e-05,0.18520862004509295,0.010017904401510184
200.58537688442212,240561.24596344435,1182.5687665715996,6.672286463413131,27521.473726448185,383191.5645553117,27318.05109872155,347137.7699105145,1738.0558801448892,874.6122004779087,0.0002354692773840374,1.0078071107918941e-05,0.18444175211866254,0.010066470388015863
201.2194974874372,248197.7992470547,1180.6082495607916,6.8702375253397685,28627.01384755231,383521.70207856834,28416.785095263487,347395.17831112095,1739.198522357052,877.8194492035592,0.00023317001331996012,1.011414364813789e-05,0.18367565468404315,0.01011525610894545
201.85361809045227,256019.6707389323,1178.643316381331,7.072676687404231,29733.341708448428,383849.6910989834,29516.12614613144,347651.2782413711,1740.3720342912538,881.0578741296653,0.00023090580653721296,1.0150294106014468e-05,0.1829103232415591,0.010164264308601461
202.48773869346735,264029.8097167895,1176.6739095669864,7.279674210080717,30840.476796669267,384175.5069875978,30616.0902375979,347906.05287504295,1741.576627281147,884.327674004477,0.00022867589885394786,1.0186523526965908e-05,0.18214575335615654,0.010213497804505286
203.12185929648243,272231.1820082352,1174.6999710637033,7.491301071253892,31948.438688424703,384499.12497798103,31716.6934013607,348159.4852520001,1742.8125217557103,887.6290589279329,0.00022647955072060128,1.0222832972861806e-05,0.1813819406593372,0.01026295948947605
