Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-228.75268478779515,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,973.8044119832732,557.3093560779436,314.4848667310203,95.67567786891048,66.22665285185212,41.38859637713613,999.0,6.941584265088828
-227.03340848007338,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,973.3234061444131,556.7474689147346,313.8876808453772,95.67567786891048,66.43195548413773,41.26068823833595,999.0,6.942932287161309
-225.31413217235163,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,972.8404707158849,556.1833277005824,313.2910036687666,95.68371333382761,66.63867725327728,41.13269226332393,999.0,6.944285716921708
-223.59485586462986,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,972.3555857602695,555.6169091455831,312.69484599029227,95.69172384881196,66.84683220413149,41.00460880365561,999.0,6.9456446102447735
-221.87557955690812,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,971.8687311915328,555.0481897862276,312.0992186988145,95.69970939715894,67.05643455077913,40.876438221873386,999.0,6.947009023421753
-220.15630324918635,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,971.3798867755623,554.4771459860294,311.50413278333804,95.70766996223603,67.26749867875758,40.748180891697245,999.0,6.948379013158881
-218.43702694146458,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,970.8890321307917,553.9037539362539,310.9095993333894,95.71560552748498,67.48003914733061,40.61983719821907,999.0,6.949754636575632
-216.71775063374284,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,970.3961467289098,553.3279896567456,310.3156295393831,95.723516076424,67.69407069178337,40.49140753810101,999.0,6.951135951202736
-214.99847432602107,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,969.9012098956557,552.7498289968589,309.72223469296756,95.73140159265007,67.90960822574563,40.36289231977709,999.0,6.9525230149799455
-213.27919801829933,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,969.404200811716,552.1692476365043,309.1294261873617,95.73926205984118,68.12666684354116,40.234291963659835,999.0,6.953915886253529
-211.55992171057756,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,968.9050985137114,551.5862210873017,308.53721551767137,95.74709746175864,68.34526182256607,40.10560690234993,999.0,6.955314623773494
-209.84064540285578,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,968.4038818952974,551.0007246938667,307.94561428119226,95.7549077822496,68.56540862569416,39.97683758085047,999.0,6.956719286690512
-208.12136909513404,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,967.9005297083661,550.4127336352134,307.35463417769427,95.76269300524926,68.78712290370933,39.847984456785724,999.0,6.958129934552546
-206.40209278741227,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,967.3950205643654,549.8222229262958,306.7642870096872,95.77045311478348,69.01042049776692,39.719048000623545,999.0,6.959546627301158
-204.68281647969053,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,966.8873329357407,549.2291674196929,306.1745846826696,95.77818809497127,69.23531744188165,39.59002869590258,999.0,6.960969425267463
-202.96354017196876,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,966.3774451574959,548.6335418074304,305.5855392053564,95.78589793002726,69.46182996544353,39.46092703946397,999.0,6.962398389167758
-201.244263864247,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,965.8653354288929,548.0353206229677,304.9971626898869,95.79358260426437,69.6899744957609,39.33174354168763,999.0,6.963833580098754
-199.52498755652525,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,965.3509818152818,547.4344782433345,304.40946735201084,95.8012421020964,69.91976766063178,39.20247872673283,999.0,6.965275059532456
-197.80571124880348,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,964.834362250083,546.830988891447,303.8224655112534,95.8088764080407,70.1512262909415,39.073133132784065,999.0,6.966722889310601
-196.08643494108173,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,964.3154545369127,546.2248266385907,303.23616959105624,95.81648550672101,70.38436742328807,38.9437073123015,999.0,6.9681771316387
-194.36715863335996,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,963.7942363518714,545.6159654070934,302.65059211889417,95.82406938287008,70.61920830263483,38.81420183227614,999.0,6.969637849079634
-192.6478823256382,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,963.2706852459964,545.0043789731903,302.065745726369,95.83162802133263,70.85576638498912,38.68461727449058,999.0,6.971105104546767
-190.92860601791645,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,962.7447786478854,544.390040970089,301.4816431492748,95.8391614070682,71.09405934010847,38.55495423578435,999.0,6.972578961296607
-189.20932971019468,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,962.2164938665028,543.7729248912468,300.89829722763676,95.84666952515403,71.33410505423241,38.42521332832489,999.0,6.974059482920932
-187.49005340247294,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,961.6858080941715,543.153004093867,300.31572090572206,95.85415236078808,71.57592163284079,38.29539517988362,999.0,6.975546733338409
-185.77077709475117,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,961.1526984097685,542.5302518026302,299.7339272320238,95.86160989929212,71.8195274034381,38.16550043411734,999.0,6.977040776785638
-184.0515007870294,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,960.6171417821183,541.9046411136597,299.15292935921065,95.86904212611473,72.0649409183623,38.03552975085559,999.0,6.978541677807643
-182.33222447930765,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,960.0791150736073,541.2761449987429,298.5727405440472,95.87644902683454,72.31218095761953,37.905483806393164,999.0,6.98004950124774
-180.61294817158588,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,959.5385950440191,540.6447363098117,297.9933741472811,95.88383058716333,72.56126653174314,37.77536329378857,999.0,6.98156431223679
-178.89367186386414,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,958.9955583546091,540.0103877837023,297.41484363349656,95.8911867929494,72.81221688467626,37.6451689231685,999.0,6.9830861761817795
-177.17439555614237,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,958.4499815724159,539.3730720471915,296.83716257093175,95.89851763018085,73.06505149667923,37.51490142203756,999.0,6.984615158753741
-175.4551192484206,98.00345468244367,5.033288672718759,3.0,1.0,0.0,0.09991602845515286,3450.7242121945706,2802.5066715913317,957.9018411748368,538.7327616223413,296.26034463126126,95.90582308498895,73.31979008725844,37.38456153559497,999.0,6.986151325874926
