Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-250.98875225674166,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1034.1086545665758,552.8896235551603,307.6084226177607,96.3555582302207,69.1573479226989,43.03232971814475,999.0,8.020317183523591
-248.41900892247688,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1033.3127641717465,551.9352401769249,306.65744865160985,96.3555582302207,69.52127049850851,42.80706864104099,999.0,8.022958733247027
-245.8492655882121,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1032.5112638314672,550.974129693142,305.7081767098631,96.36981302153752,69.88940181969208,42.5815892074714,999.0,8.02561890230542
-243.2795222539473,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1031.704063976922,550.0061846983326,304.7606574381319,96.38399267583144,70.26181099596229,42.35589370750852,999.0,8.02829798797649
-240.7097789196825,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1030.8910741808886,549.0312967576688,303.8149421761226,96.39809712271506,70.63856849758668,42.12998453307708,999.0,8.030996290386998
-238.1400355854177,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1030.072203181408,548.0493564353574,302.87108295902806,96.41212629260825,71.01974618366705,41.90386418089518,999.0,8.033714112434177
-235.57029225115292,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1029.2473589082324,547.0602533263542,301.92913251849427,96.42608011677291,71.40541733087937,41.67753525550863,999.0,8.03645175969797
-233.00054891688814,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1028.416448512269,546.0638760916715,300.9891442831269,96.43995852734892,71.79565666266583,41.45100047242232,999.0,8.03920954034329
-230.43080558262335,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1027.5793783982256,545.0601124975249,300.05117237851545,96.45376145739108,72.19054037887322,41.22426266133019,999.0,8.041987765011678
-227.86106224835856,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1026.7360542607014,544.0488494586107,299.11527162673616,96.46748884090717,72.59014618582529,40.99732476944863,999.0,8.044786746701512
-225.29131891409378,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1025.8863811239646,543.0299730858048,298.1814975453082,96.48114061289704,72.99455332682173,40.77018986495401,999.0,8.047606800635997
-222.721575579829,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1025.0302633856813,542.0033687386006,297.2499063455622,96.49471670939293,73.40384261304611,40.542861140529794,999.0,8.050448244118014
-220.15183224556418,87.18048808885686,4.53426028609112,3.0,1.0,0.0,0.12018409275287789,3450.604302262199,3318.9868109929303,1024.1676048648721,540.9689210826139,296.3205549303905,96.5082170675009,73.81809645487249,40.31534191702388,999.0,8.05331139637097
