Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-226.2047838029761,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1106.9548009827267,709.5322289488395,519.4340252142016,88.418184119785,32.55667392171149,80.73656809319486,999.0,6.62370953389812
-224.41926943377828,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1106.6187681353415,709.1392165036079,518.8601059170659,88.418184119785,32.601536860458644,80.62546659130791,999.0,6.624659193862227
-222.6337550645805,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1106.2826762959687,708.7461350633793,518.2857755406593,88.43386294296243,32.64653811023321,80.51432933234295,999.0,6.625609020543158
-220.84824069538269,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1105.9465253343092,708.3529844757602,517.7110336403265,88.44952009147872,32.69167841804085,80.40315603733762,999.0,6.62655901430915
-219.0627263261849,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1105.610315114744,707.9597645821356,517.1358797738318,88.4651555584367,32.73695853622572,80.29194642683643,999.0,6.627509175543474
-217.2772119569871,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1105.2740454962377,707.5664752175551,516.5603135014064,88.48076933688523,32.78237922251726,80.18070022089037,999.0,6.6284595046447095
-215.4916975877893,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1104.9377163322451,707.1731162106247,515.984334385799,88.49636141981898,32.82794124007804,80.06941713905519,999.0,6.629410002027007
-213.7061832185915,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1104.6013274706117,706.7796873833895,515.4079419923241,88.5119318001784,32.87364535755183,79.9580969003905,999.0,6.630360668120369
-211.92066884939368,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1104.2648787534768,706.3861885512213,514.8311358889141,88.52748047084962,32.91949234911218,79.84673922345861,999.0,6.631311503370925
-210.1351544801959,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1103.9283700171693,705.9926195226959,514.2539156461683,88.54300742466435,32.9654829945115,79.73534382632371,999.0,6.632262508241223
-208.34964011099808,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1103.5918010921114,705.5989800994809,513.6762808374075,88.55851265439973,33.01161807913074,79.62391042655051,999.0,6.633213683210509
-206.5641257418003,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1103.2551718027112,705.2052700762101,513.0982310387235,88.57399615277838,33.05789839402969,79.51243874120307,999.0,6.634165028775017
-204.77861137260248,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1102.9184819672596,704.8114892403629,512.5197658290355,88.58945791246813,33.10432473599729,79.4009284868446,999.0,6.6351165454482794
-202.99309700340467,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1102.5817313978241,704.4176373721398,511.9408847901411,88.60489792608203,33.15089790760322,79.2893793795355,999.0,6.6360682337614065
-201.2075826342069,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1102.2449199001408,704.0237142443364,511.36158750677237,88.62031618617827,33.19761871724939,79.1777911348332,999.0,6.637020094263407
-199.42206826500907,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1101.908047273505,703.6297196222154,510.78187356665154,88.63571268525999,33.2444879792223,79.06616346779094,999.0,6.637972127521493
-197.6365538958113,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1101.5711133106602,703.2356532633769,510.20174256054685,88.65108741577527,33.29150651374592,78.9544960929569,999.0,6.638924334121389
-195.85103952661348,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1101.2341177976864,702.8415149176274,509.6211940823286,88.666440370117,33.338675147035,78.84278872437348,999.0,6.639876714667651
-194.06552515741566,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1100.8970605138843,702.4473043268442,509.04022772902675,88.68177154062279,33.38599471134913,78.7310410755763,999.0,6.640829269784
-192.28001078821788,93.98156527388304,5.021802594455179,3.0,1.0,0.0,0.09991602845515293,3450.7242121945706,2826.0926617663026,1100.559941231662,702.0530212248442,508.4588431008926,88.69708091957487,33.43346604504711,78.61925285959377,999.0,6.641782000113629
