Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-130.39493177921753,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,601.1567114562268,546.5692516120951,379.7386214862491,95.28461734818941,177.03309803369706,13.631870342923254,999.0,1.6376237953239545
-129.3798260709228,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,600.2798663058802,545.6717964749427,379.06319522941084,95.28461734818941,177.83857992784252,13.570127695467237,999.0,1.6382420949281264
-128.36472036262808,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,599.3991494891395,544.7703786690188,378.39041393411014,95.29031519991253,178.6521518652223,13.508330090655733,999.0,1.6388631246036212
-127.34961465433334,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,598.5144926890639,543.864928271613,377.72031588303156,95.2959870965347,179.473926673703,13.44647817946796,999.0,1.6394869325235246
-126.3345089460386,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,597.6258268849472,542.9553746397079,377.05293969124045,95.30163301605758,180.30401894170407,13.38457263995677,999.0,1.6401135673571774
-125.31940323774387,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,596.733082379968,542.0416464382787,376.38832430116645,95.30725293677028,181.1425450419587,13.322614177924795,999.0,1.6407430782506773
-124.30429752944913,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,595.836188831679,541.1236716714997,375.7265089771128,95.31284683726118,181.98962315526325,13.260603527611547,999.0,1.6413755148053786
-123.2891918211544,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,594.9350752854916,540.2013777170156,375.06753329926937,95.31841469642963,182.8453732941894,13.198541452391629,999.0,1.6420109270542822
-122.27408611285966,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,594.0296702113246,539.2746913634516,374.4114371572116,95.32395649349834,183.70991732673346,13.136428745483942,999.0,1.6426493654361924
-121.25898040456494,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,593.1199015435851,538.3435388513343,373.7582607428635,95.32947220802578,184.58337899988143,13.074266230671451,999.0,1.6432908807675246
-120.24387469627021,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,592.2056967246573,537.4078459176026,373.10804454290314,95.33496181991895,185.4658839630566,13.012054763031724,999.0,1.6439355242116405
-119.22876898797547,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,591.2869827520847,536.4675378438989,372.46082933058926,95.34042530944654,186.35755979142584,12.949795229677683,999.0,1.6445833472455755
-118.21366327968074,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,590.3636862296337,535.5225395088324,371.816656156988,95.34586265725243,187.2585360090277,12.887488550508776,999.0,1.6452344016240363
-117.198557571386,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04957740790805289,2923.562343502868,705.1411573958264,589.4357334224294,534.5727754444122,371.1755663415765,95.35127384436916,188.16894411169832,12.825135678971732,999.0,1.6458887393405175
