Position X [mm],Radius Y [mm],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],Channel Width [mm],Channel Height [mm],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Heat Flux [MW/m2],Coolant Velocity [m/s],Coolant Density [kg/m3],Coolant Quality
-106.77092960154722,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,558.3836785974477,470.37157992052744,305.303261359289,53.61937179863876,2.640362960307606,27.700476564706726,144.62701597480955,1.1623660169557597
-105.57236707354417,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,556.4718081201877,468.39243168511115,304.76337350690466,53.63734421024995,2.6423812930522965,27.471920234138906,145.83025986131076,1.1551812385755582
-104.37380454554113,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,554.5277745458775,466.37998854947557,304.2330627335458,53.65516836072257,2.6444335798920573,27.24344989625169,147.05322864358962,1.1479831888883942
-103.1752420175381,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,552.5508704595175,464.333518205044,303.7124600235996,53.67284431238758,2.646520567634204,27.015073513316846,148.29636738389172,1.1407718253720978
-101.97667948953504,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,550.5403819452465,462.2522816136161,303.2016947695441,53.690372132724455,2.6486430099489118,26.786799250169558,149.56013330365772,1.133547103742032
-100.77811696153199,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,548.4955885904224,460.13553301159203,302.70089459600183,53.70775189449085,2.6508016673649104,26.558635468743812,150.84499621031048,1.1263089779265163
-99.57955443352895,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,546.4157636636784,457.9825200942946,302.21018524766987,53.724983675848804,2.6529973070815123,26.330590750639985,152.15143877986492,1.1190574000421696
-98.3809919055259,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,544.3001736540959,455.792483538926,301.7296903417752,53.74206756050559,2.655230703455099,26.10267386336866,153.47995717235136,1.1117923203696989
-97.18242937752285,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,542.1480782184841,453.56465694999144,301.25953125862895,53.75900363783262,2.6575026380547793,25.874893785628366,154.8310613301475,1.104513687328008
-95.98386684951981,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,539.958729663118,451.29826632280106,300.7998269562132,53.77579200300077,2.659813900209509,25.647259701486448,156.20527546658275,1.0972214474481499
-94.78530432151676,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,537.7313724366576,448.9925295185439,300.350693833786,53.792432757111996,2.6621652875434094,25.419781017667816,157.60313843180532,1.0899155453455787
-93.58674179351371,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,535.4652417819432,446.6466548686416,299.91224547239716,53.808926007342095,2.6645576073990473,25.19246732421494,159.02520444207906,1.082595923690741
-92.38817926551067,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,533.1595631983273,444.2598406181593,299.48459261028734,53.82527186705806,2.6669916774050413,24.96532846664477,160.47204313719564,1.0752625231754198
-91.18961673750762,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,530.8135501612069,441.83127256508965,299.0678428373058,53.84147045598219,2.6694683278835174,24.73837448629768,161.9442404695058,1.067915282477619
-89.99105420950457,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,528.4264026111689,439.36012249633234,298.6621005360863,53.857521900317565,2.671988403445097,24.511615680895503,163.44239885240052,1.060554138219184
-88.79249168150153,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,525.997303863891,436.84554498885547,298.2674666271537,53.87342633291284,2.6745527662510673,24.285062569933167,164.96713793085786,1.0531790249190705
-87.59392915349848,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,523.5254175348,434.2866742261343,297.88403844455337,53.88918389340464,2.67716229925997,24.05872592678984,166.51909493564068,1.0457898749370351
-86.39536662549543,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,521.0098833425067,431.68261965391144,297.5119095536984,53.904794728380764,2.679817910657856,23.83261678391732,168.0989252232327,1.038386618408111
-85.19680409749239,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,518.4498119759746,429.0324606667434,297.15116957788297,53.92025899154687,2.682520539276936,23.6067464444553,169.70730278566845,1.0309691831643037
-83.99824156948934,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,515.8442787666019,426.33524005740634,296.80190402246876,53.935576843900705,2.6852711612758653,23.381126495059274,171.3449207624896,1.0235374946408777
-82.79967904148629,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,513.192315919216,423.5899559745036,296.4641940961277,53.95074845391471,2.68807079834137,23.15576881990502,173.01249195361893,1.0160914757634252
-81.60111651348325,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,510.4929030035237,420.79555207931446,296.1381165284529,53.96577399772772,2.6909205277262758,22.930685615802282,174.71074933201513,1.0086310468115738
-80.4025539854802,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,394.8814802954205,301.1158216957802,296.0991246630227,53.98065365934665,2.812969757989208,22.769898486061606,175.9444500416223,1.0011561252539058
-79.20399145747714,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,394.87639169756164,301.1105540327283,296.11127884680093,53.99542916753948,2.8129751299450003,22.622044414503144,177.09439488436564,0.9933303707922003
-78.0054289294741,48.26992740757634,0.04967630395277465,3059.473752244971,1055.6848744183656,4.77597353192103,0.75,394.87085655275,301.10482410896145,296.1233512208904,54.01010891422731,2.8129809733136555,22.474316423829585,178.25847029482296,0.9854984194235668
-76.7418695349012,48.2533865090221,0.04971045360467073,3059.473663223405,1056.3362464092802,4.774150206819915,0.75,394.9213147605287,301.0992072226518,296.1359980155493,54.024692981566844,2.814663226136307,22.32719417394016,179.50161055406411,0.9776603135984788
-75.47917612082112,48.20377514966501,0.04981309134942265,3059.473395298606,1058.2936694850594,4.768681481132517,0.75,395.0850985406613,301.09492295702756,296.1485767203969,54.03997432576033,2.8197052675090126,22.19702820914878,180.76128861069964,0.9693884911322067
-74.21821407422695,48.12112733065264,0.04998478579486906,3059.4729458742395,1061.5671013622602,4.759571102850254,0.75,395.3629980335642,301.09194886557793,296.1610994230995,54.055176793313805,2.8281314750395885,22.08357878551707,182.03768494463245,0.9611095064159546
-72.95984759551897,48.005499694671784,0.0502264345346796,3059.4723107209115,1066.173260467918,4.746825315771328,0.75,395.7563527775951,301.0902618495668,296.1735781223849,54.07031494401266,2.8399827278408494,21.9866707165945,183.33097818729598,0.952825006148466
-71.70493910622486,47.85697148712841,0.0505394538577895,3059.4714834256697,1072.1358109418738,4.730452855221535,0.75,396.26706563063584,301.08983802474717,296.1860247876953,54.08540324327421,2.8553168281766594,21.906192754004966,184.64134476824958,0.9445366315328385
-70.45434865793912,47.675644501836835,0.05092562467681577,3059.4704557181353,1079.4856279163746,4.710464942067513,0.75,396.89762277207024,301.0906525572081,296.1984514193891,54.10045613405559,2.8742091064458637,21.84209758137346,185.96895852437677,0.9362460213685159
-69.20893334288662,47.461643011255276,0.05138715332430318,3059.4692172091527,1088.2611465593727,4.6868752750265195,0.75,397.651119937975,301.09267945568104,296.2108701102492,54.11548810956282,2.8967532144688195,21.79440243126513,187.31399026871372,0.9279548151375953
-67.96954670651441,47.21511368131576,0.05192670378212274,3059.4677551739096,1098.508802540139,4.659700021278015,0.75,398.5312954546951,301.0958913213101,296.223293109065,54.13051378765827,2.923062124001551,21.763190346225,188.67660731675866,0.9196646561174471
-66.73703816251431,46.936225470906635,0.05254743287678046,3059.4660542922925,1110.2835727022202,4.628957805383485,0.75,399.54257066698096,301.10025904984604,296.23573288713703,54.14554798791441,2.9532693485140467,21.74861211736705,190.0569729677688,0.9113771945446323
-65.5122524106772,46.62516951607652,0.05325158775101032,3059.464100364985,1123.6496320071924,4.594669696522094,0.75,400.6900991114413,301.1057515081468,296.2482022086163,54.16060581233423,2.987530428098835,21.750888946625246,191.45524594600252,0.9030940908568272
-64.29602885797799,46.28215899903927,0.054049564485523074,3059.4618546850365,1138.6810994352704,4.556859194050926,0.75,401.9798204332833,301.1123349502411,296.26071420570565,54.17570273085702,3.0260245644912653,21.770315901117538,192.87157974358655,0.8948170189936349
-63.08920104328797,45.907429002069506,0.05493737426412578,3059.459316977521,1155.4630350300408,4.515552211399701,0.75,403.4185376399035,301.1199729713369,296.2732824598654,54.19085467290054,3.068956940056999,21.80726622005013,194.30612202982795,0.8865476701327697
-61.892596066108936,45.50123634638897,0.05592539893620905,3059.456444253787,1174.0924212969428,4.470777058310995,0.75,405.01398455379854,301.1286253970461,296.28592109035975,54.20607812634049,3.116560774702572,21.862196604733153,195.7590138517588,0.8782877558460352
-60.70703401972048,45.06385941615409,0.05701984516112981,3059.453202388487,1194.6794954489706,4.422564421438168,0.75,406.7749261468381,301.13824799187745,296.298644851653,54.22139024555429,3.1691003446488186,21.935653586577477,197.2303888733852,0.8700390124135154
-59.53332742912907,44.59559796766538,0.05822563426364374,3059.4495580465295,1217.3492257075955,4.370947343314259,0.75,408.71126526246354,301.148791653325,296.3114692414453,54.2368089703916,3.2268742082741557,22.028281137438906,198.7203725398409,0.8618032047649958
-58.372280694203944,44.09677292392945,0.059557248421767385,3059.4454448957977,1242.243005212273,4.31596119970628,0.75,410.8341626085915,301.1602013103385,296.3244106214574,54.25235315826016,3.2902188389475904,22.140829713901297,200.22908111060858,0.853582130797331
-57.22468953838163,43.56772615471442,0.061018647594730434,3059.4408239344707,1269.5207683705726,4.257643675370443,0.75,413.15619196301975,301.17241531943193,296.3374863534463,54.26804273191335,3.359513299307634,22.27416694179566,201.75662074834895,0.8453776264149496
-56.09134046331688,43.00882024224943,0.06262178999883228,3059.435626091242,1299.363301889813,4.196034738224901,0.75,415.69150044069204,301.18536389212215,296.35071495347074,54.28389884600092,3.435184096457095,22.42929024499377,203.30308642786187,0.8371915702451656
-54.97301020985368,42.420438232728905,0.06437843327172224,3059.4297759734777,1331.9750801191242,4.13117661195774,0.75,418.45600935845675,301.1989678791385,296.3641162679933,54.29994407607301,3.5177112443795475,22.60734174120542,204.86856082718623,0.8290258894686474
-53.87046522568594,41.80298337379185,0.06630274173634447,3059.423181980122,1367.5875518805385,4.063113747088969,0.75,421.4676423735651,301.2131370942239,296.3777116762396,54.316202634477506,3.6076351583802366,22.80962583087825,206.45311313614818,0.820882565884941
-49.52849328746214,39.29614470644454,0.07508320691822108,3059.3906331806857,1528.56134854047,3.7867816088057022,0.75,434.97663969108294,301.2573799238513,296.4382219635459,54.33270061855501,4.011577793016947,23.69279252281614,213.26130736256295,0.8127636426867703
