Position X [mm],Radius Y [mm],Channel Width [mm],Channel Height [mm],Rib Width [mm],Helix Angle [deg],Mach Number,T_Gas_Recovery [K],h_Gas [W/m2K],T_Wall_Hot [K],T_Wall_Cold [K],T_Coolant [K],P_Coolant [bar],Density_Coolant [kg/m3],Velocity_Coolant [m/s],Quality_Coolant,Heat_Flux [MW/m2]
-130.39493177921753,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,611.6755244235383,525.8951847327519,361.0923817597343,90.67992182418371,189.5342777227676,21.576163215298497,999.0,2.5734101907235902
-129.3798260709228,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,610.7569073585025,524.9443757644012,360.53928531340273,90.67992182418371,190.46937475732994,21.470236442211938,999.0,2.5743759478230386
-128.36472036262808,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,609.8330709265281,523.9881645222595,359.9893441950641,90.69515043760664,191.41387842157317,21.364294714480078,999.0,2.575347192128057
-127.34961465433334,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,608.9039483979884,523.0264819382355,359.4425943596968,90.71030392441325,192.3679148899991,21.258339850377773,999.0,2.576323993792589
-126.3345089460386,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,607.9694735749998,522.0592594946148,358.8990718249012,90.72538227658556,193.3316120500335,21.152373725523066,999.0,2.5773064224115494
-125.31940323774387,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,607.0295808889006,521.0864293249558,358.358812656116,90.74038548743815,194.305099514871,21.046398273902057,999.0,2.5782945469183423
-124.30429752944913,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,606.0842055029538,520.1079243203909,357.82185295118194,90.7553135516593,195.28850863577944,20.94041548889637,999.0,2.5792884354768857
-123.2891918211544,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,605.1332834204372,519.1236782415046,357.28822882424635,90.77016646535326,196.28197251382085,20.834427424312736,999.0,2.5802881553679775
-122.27408611285966,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,604.1767515982856,518.1336258359582,356.75797638898905,90.7849442260828,197.28562601094765,20.728436195413547,999.0,2.58129377286982
-121.25898040456494,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,603.2145480664485,517.1377029620305,356.2311317411636,90.7996468329129,198.2996057604272,20.622443979947818,999.0,2.582305353132538
-120.24387469627021,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,602.2466120531249,516.1358467182409,355.70773094043614,90.81427428645485,199.32405017655017,20.5164530191814,999.0,2.5833229600465164
-119.22876898797547,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,601.2728841160302,515.127995579217,355.18780999151545,90.82882658891128,200.35909946357273,20.41046561892561,999.0,2.5843466561043984
-118.21366327968074,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,600.293306279855,514.1140895379692,354.6714048245611,90.84330374412188,201.40489562384016,20.304484150563447,999.0,2.5853765022565725
-117.198557571386,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,599.3078221800586,513.0940702547252,354.1585512748589,90.85770575760974,202.46158246504314,20.19851105207194,999.0,2.5864125577599992
-116.18345186309128,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,598.3163772131453,512.0678812124712,353.6492850617572,90.87203263662856,203.5293056065464,20.092548829040048,999.0,2.5874548800202235
-115.16834615479655,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,597.3189186935633,511.03546787934914,353.1436417668516,90.88628439021049,204.60821248473547,19.986600055680725,999.0,2.5885035244264256
-114.15324044650181,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,596.3153960173504,509.99677787803785,352.6416568114143,90.90046102921467,205.6984523573227,19.880667375835838,999.0,2.589558544179376
-113.13813473820707,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,595.3057608326568,508.9517611622514,352.14336543305905,90.91456256637659,206.80017630654666,19.774753503973145,999.0,2.5906199901121627
-112.12302902991235,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,594.2899672172493,507.9003702004634,351.6488026616348,90.92858901635803,207.91353724120398,19.668861226173746,999.0,2.591687910503578
-111.10792332161762,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,593.2679718631073,506.84256016697225,351.1580032943473,90.94254039579779,209.03868989744655,19.562993401108667,999.0,2.592762350884051
-110.09281761332288,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,592.2397342681944,505.7782891403933,350.6710018701,90.95641672336302,210.17579083827238,19.45715296100352,999.0,2.5938433538340324
-109.07771190502815,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,591.2052169354869,504.70751830966174,350.1878326430563,90.97021801980138,211.32499845164148,19.351342912589445,999.0,2.594930958774755
-108.06260619673341,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,590.1643855793192,503.63021218760923,349.7085295554187,90.98394430799365,212.48647294714112,19.245566338039065,999.0,2.5960252017512975
-107.04750048843869,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,589.1172093390961,502.5463388321659,349.2331262094263,90.99759561300725,213.66037635112224,19.139826395886008,999.0,2.5971261152079066
-106.03239478014396,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,588.0636610003999,501.45587007521505,348.7616558385735,91.01117196215024,214.8468725002314,19.034126321926067,999.0,2.5982337277555447
-105.01728907184922,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,587.0037172235021,500.35878175911387,348.29415127804975,91.02467338502602,216.04612703325213,18.928469430098765,999.0,2.599348063931648
-104.00218336355448,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,585.937358779276,499.2550539808723,347.83064493440884,91.03809991358865,217.25830738117614,18.82285911334715,999.0,2.6004691439521106
-102.98707765525975,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,584.8645707924723,498.1446713439547,347.37116875447134,91.05145158219874,218.48358275541125,18.717298844454543,999.0,2.601596983455526
-101.97197194696503,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,583.7853429923091,497.0276232176513,346.9157541934691,91.06472842768001,219.7221241340445,18.611792176855797,999.0,2.6027315932397337
-100.95686623867029,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,582.6996699702959,495.90390400393693,346.464432182443,91.07793048937637,220.97410424606096,18.506342745421694,999.0,2.603872978990768
-99.94176053037556,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,581.6075514451827,494.7735134117056,346.017233094903,91.09105780920956,222.23969755342938,18.400954267214104,999.0,2.605021141004312
-98.92665482208082,49.281184675673586,4.792834622899756,0.75,0.6,0.0,0.04967630395277465,3059.473752244971,1051.3163060069512,580.5089925349052,493.6364567382454,345.57418671276787,91.10411043173733,223.51908023095703,18.29563054220983,999.0,2.6061760738997957
